no,bookId,subject,category,ytTitle,description,hashtags,deeplink,videoUrl,coverUrl
"38","1773411238317","달과 별자리","nature-other","달과 별자리, 밤하늘 별들을 선으로 이으면 무엇이 나타날까요? 🐾 #Shorts","밤하늘 별들을 선으로 이으면 무엇이 나타날까요?

별들을 선으로 이으면 동물이나 사람 모양의 '별자리'가 돼요. 북쪽 하늘엔 언제나 같은 자리를 지키며 길을 알려주는 북극성이 있고, 계절이 바뀌면 사자자리·오리온자리처럼 다른 별자리가 나타난답니다.

📖 방금 본 「달과 별자리」, 그림책으로 바로 보기 👇
https://www.tangobook.co.kr/library/1773411238317/about
탱고북 — 7일 무료 체험 · 광고 없음  (tangobook.co.kr)

탱고북은 AI로 양산하지 않고 큐레이션한 명작·자연관찰 동화 플랫폼이에요.
같은 동화를 그림체 여러 종으로, 한국어·영어로 만나고, 어휘 게임으로 익혀요.

#달과별자리 #자연관찰 #동물 #과학동화 #호기심 #탱고북 #유아교육 #그림책 #육아 #Shorts","#달과별자리 #자연관찰 #동물 #과학동화 #호기심 #탱고북 #유아교육 #그림책 #육아 #Shorts","https://www.tangobook.co.kr/library/1773411238317/about","https://pub-554d78bf0f2346cfb850060ac23280a7.r2.dev/mkt/41560119-7751-46f0-9015-d24eaf4cc62e/reels/1773411238317-1784172751524.mp4","https://pub-554d78bf0f2346cfb850060ac23280a7.r2.dev/mkt/41560119-7751-46f0-9015-d24eaf4cc62e/reels/1773411238317-thumb-1784172772100.png"
"39","1773320834158","달팽이","nature-other","느릿느릿 달팽이가 먹은 색깔대로 똥을 눈다고요? 🐾 #Shorts","느릿느릿 달팽이가 먹은 색깔대로 똥을 눈다고요?

달팽이 입속에는 수만 개의 작은 이빨이 있어 잎을 갉아 먹어요. 신기하게도 초록 잎을 먹으면 초록색 똥이 나온답니다. 큰 더듬이 끝에는 눈이 있어 빛을 느끼고, 지나간 자리에는 점액으로 반짝이는 길이 남아요.

📖 방금 본 「달팽이」, 그림책으로 바로 보기 👇
https://www.tangobook.co.kr/library/1773320834158/about
탱고북 — 7일 무료 체험 · 광고 없음  (tangobook.co.kr)

탱고북은 AI로 양산하지 않고 큐레이션한 명작·자연관찰 동화 플랫폼이에요.
같은 동화를 그림체 여러 종으로, 한국어·영어로 만나고, 어휘 게임으로 익혀요.

#달팽이 #자연관찰 #동물 #과학동화 #호기심 #탱고북 #유아교육 #그림책 #육아 #Shorts","#달팽이 #자연관찰 #동물 #과학동화 #호기심 #탱고북 #유아교육 #그림책 #육아 #Shorts","https://www.tangobook.co.kr/library/1773320834158/about","https://pub-554d78bf0f2346cfb850060ac23280a7.r2.dev/mkt/41560119-7751-46f0-9015-d24eaf4cc62e/reels/1773320834158-1784167071411.mp4","https://pub-554d78bf0f2346cfb850060ac23280a7.r2.dev/mkt/41560119-7751-46f0-9015-d24eaf4cc62e/reels/1773320834158-thumb-1784167072882.png"
"40","1777595277759","도마뱀","nature-other","돌담 사이로 후다닥! 도마뱀의 신기한 비밀은 무엇일까요? 🐾 #Shorts","돌담 사이로 후다닥! 도마뱀의 신기한 비밀은 무엇일까요?

도마뱀은 위험하면 꼬리를 스스로 잘라 도망가는데, 잘린 자리에서 새 꼬리가 쑥쑥 자라난대요. 발바닥에 아주 작은 털이 가득해 미끄러운 유리벽도 척척 올라가고, 나뭇잎 옆에선 초록색, 흙 위에선 갈색으로 몸 색을 바꿔 숨는답니다.

📖 방금 본 「도마뱀」, 그림책으로 바로 보기 👇
https://www.tangobook.co.kr/library/1777595277759/about
탱고북 — 7일 무료 체험 · 광고 없음  (tangobook.co.kr)

탱고북은 AI로 양산하지 않고 큐레이션한 명작·자연관찰 동화 플랫폼이에요.
같은 동화를 그림체 여러 종으로, 한국어·영어로 만나고, 어휘 게임으로 익혀요.

#도마뱀 #자연관찰 #동물 #과학동화 #호기심 #탱고북 #유아교육 #그림책 #육아 #Shorts","#도마뱀 #자연관찰 #동물 #과학동화 #호기심 #탱고북 #유아교육 #그림책 #육아 #Shorts","https://www.tangobook.co.kr/library/1777595277759/about","https://pub-554d78bf0f2346cfb850060ac23280a7.r2.dev/mkt/41560119-7751-46f0-9015-d24eaf4cc62e/reels/1777595277759-1784173760440.mp4","https://pub-554d78bf0f2346cfb850060ac23280a7.r2.dev/mkt/41560119-7751-46f0-9015-d24eaf4cc62e/reels/1777595277759-thumb-1784173761920.png"
"41","1777596431093","독수리","nature-other","하늘의 왕 독수리, 날개를 펴면 얼마나 클까요? 🐾 #Shorts","하늘의 왕 독수리, 날개를 펴면 얼마나 클까요?

독수리가 날개를 활짝 펴면 어른 키보다 훨씬 커요. 눈이 아주 밝아 높은 하늘에서도 땅 위 작은 움직임을 찾아내고, 날개를 움직이지 않고도 바람을 타고 둥실둥실 떠다닌대요.

📖 방금 본 「독수리」, 그림책으로 바로 보기 👇
https://www.tangobook.co.kr/library/1777596431093/about
탱고북 — 7일 무료 체험 · 광고 없음  (tangobook.co.kr)

탱고북은 AI로 양산하지 않고 큐레이션한 명작·자연관찰 동화 플랫폼이에요.
같은 동화를 그림체 여러 종으로, 한국어·영어로 만나고, 어휘 게임으로 익혀요.

#독수리 #자연관찰 #동물 #과학동화 #호기심 #탱고북 #유아교육 #그림책 #육아 #Shorts","#독수리 #자연관찰 #동물 #과학동화 #호기심 #탱고북 #유아교육 #그림책 #육아 #Shorts","https://www.tangobook.co.kr/library/1777596431093/about","https://pub-554d78bf0f2346cfb850060ac23280a7.r2.dev/mkt/41560119-7751-46f0-9015-d24eaf4cc62e/reels/1777596431093-1784174996501.mp4","https://pub-554d78bf0f2346cfb850060ac23280a7.r2.dev/mkt/41560119-7751-46f0-9015-d24eaf4cc62e/reels/1777596431093-thumb-1784174997849.png"
"42","1773615989178","동굴과 갯벌","nature-other","동굴과 갯벌, 바닷물이 빠지면 나타나는 넓은 갯벌, 그 속엔 누가 살까요? 🐾 #Shorts","바닷물이 빠지면 나타나는 넓은 갯벌, 그 속엔 누가 살까요?

갯벌은 조개와 작은 벌레들이 물속 오염 물질을 걸러줘서 '지구의 신장'이라고 불려요. 먼 길을 떠나는 철새들에게는 배를 든든히 채우는 소중한 식당이 되어 주기도 한답니다.

📖 방금 본 「동굴과 갯벌」, 그림책으로 바로 보기 👇
https://www.tangobook.co.kr/library/1773615989178/about
탱고북 — 7일 무료 체험 · 광고 없음  (tangobook.co.kr)

탱고북은 AI로 양산하지 않고 큐레이션한 명작·자연관찰 동화 플랫폼이에요.
같은 동화를 그림체 여러 종으로, 한국어·영어로 만나고, 어휘 게임으로 익혀요.

#동굴과갯벌 #자연관찰 #동물 #과학동화 #호기심 #탱고북 #유아교육 #그림책 #육아 #Shorts","#동굴과갯벌 #자연관찰 #동물 #과학동화 #호기심 #탱고북 #유아교육 #그림책 #육아 #Shorts","https://www.tangobook.co.kr/library/1773615989178/about","https://pub-554d78bf0f2346cfb850060ac23280a7.r2.dev/mkt/41560119-7751-46f0-9015-d24eaf4cc62e/reels/1773615989178-1784172587443.mp4","https://pub-554d78bf0f2346cfb850060ac23280a7.r2.dev/mkt/41560119-7751-46f0-9015-d24eaf4cc62e/reels/1773615989178-thumb-1784172588951.png"
"43","1777595882281","두꺼비","nature-other","엉금엉금! 두꺼비는 개구리랑 어떻게 다를까요? 🐾 #Shorts","엉금엉금! 두꺼비는 개구리랑 어떻게 다를까요?

두꺼비 피부는 울퉁불퉁하고, 귀 뒤에서 하얀 독이 나와 몸을 지킨대요. 다리가 짧아 폴짝 뛰기보다 엉금엉금 걷는 걸 좋아하고, 끈적한 혀로 벌레를 탁 잡아요. 무서운 적이 나타나면 몸을 잔뜩 부풀려 크다고 겁을 준답니다!

📖 방금 본 「두꺼비」, 그림책으로 바로 보기 👇
https://www.tangobook.co.kr/library/1777595882281/about
탱고북 — 7일 무료 체험 · 광고 없음  (tangobook.co.kr)

탱고북은 AI로 양산하지 않고 큐레이션한 명작·자연관찰 동화 플랫폼이에요.
같은 동화를 그림체 여러 종으로, 한국어·영어로 만나고, 어휘 게임으로 익혀요.

#두꺼비 #자연관찰 #동물 #과학동화 #호기심 #탱고북 #유아교육 #그림책 #육아 #Shorts","#두꺼비 #자연관찰 #동물 #과학동화 #호기심 #탱고북 #유아교육 #그림책 #육아 #Shorts","https://www.tangobook.co.kr/library/1777595882281/about","https://pub-554d78bf0f2346cfb850060ac23280a7.r2.dev/mkt/41560119-7751-46f0-9015-d24eaf4cc62e/reels/1777595882281-1784173840149.mp4","https://pub-554d78bf0f2346cfb850060ac23280a7.r2.dev/mkt/41560119-7751-46f0-9015-d24eaf4cc62e/reels/1777595882281-thumb-1784173841614.png"
"44","1773149152097","두더지","nature-other","봉긋한 흙더미는 누가 만들었을까요? 바로 두더지예요! 🐾 #Shorts","봉긋한 흙더미는 누가 만들었을까요? 바로 두더지예요!

두더지 앞발은 커다란 삽처럼 생겨서 단단한 발톱으로 땅을 퍽퍽 판대요. 눈은 아주 작아 잘 안 보이지만 코로 먹이를 척척 찾고, 땅속에 잠자는 방과 밥 먹는 방을 따로 만든답니다. 두더지가 흙을 파면 나무와 꽃도 쑥쑥 잘 자라요!

📖 방금 본 「두더지」, 그림책으로 바로 보기 👇
https://www.tangobook.co.kr/library/1773149152097/about
탱고북 — 7일 무료 체험 · 광고 없음  (tangobook.co.kr)

탱고북은 AI로 양산하지 않고 큐레이션한 명작·자연관찰 동화 플랫폼이에요.
같은 동화를 그림체 여러 종으로, 한국어·영어로 만나고, 어휘 게임으로 익혀요.

#두더지 #자연관찰 #동물 #과학동화 #호기심 #탱고북 #유아교육 #그림책 #육아 #Shorts","#두더지 #자연관찰 #동물 #과학동화 #호기심 #탱고북 #유아교육 #그림책 #육아 #Shorts","https://www.tangobook.co.kr/library/1773149152097/about","https://pub-554d78bf0f2346cfb850060ac23280a7.r2.dev/mkt/41560119-7751-46f0-9015-d24eaf4cc62e/reels/1773149152097-1784173922002.mp4","https://pub-554d78bf0f2346cfb850060ac23280a7.r2.dev/mkt/41560119-7751-46f0-9015-d24eaf4cc62e/reels/1773149152097-thumb-1784173923688.png"
"45","1777598658063","딱따구리","nature-other","딱따구리는 왜 하루 종일 나무를 두드릴까요? 🐾 #Shorts","딱따구리는 왜 하루 종일 나무를 두드릴까요?

딱따구리는 튼튼한 꼬리로 몸을 받쳐 나무에 거꾸로 매달릴 수 있어요. 나무껍질 속 벌레를 찾으면 끈끈하고 긴 혀를 쑥 내밀어 콕 찍어내고, 두드리는 소리로 친구에게 신호를 보낸대요.

📖 방금 본 「딱따구리」, 그림책으로 바로 보기 👇
https://www.tangobook.co.kr/library/1777598658063/about
탱고북 — 7일 무료 체험 · 광고 없음  (tangobook.co.kr)

탱고북은 AI로 양산하지 않고 큐레이션한 명작·자연관찰 동화 플랫폼이에요.
같은 동화를 그림체 여러 종으로, 한국어·영어로 만나고, 어휘 게임으로 익혀요.

#딱따구리 #자연관찰 #동물 #과학동화 #호기심 #탱고북 #유아교육 #그림책 #육아 #Shorts","#딱따구리 #자연관찰 #동물 #과학동화 #호기심 #탱고북 #유아교육 #그림책 #육아 #Shorts","https://www.tangobook.co.kr/library/1777598658063/about","https://pub-554d78bf0f2346cfb850060ac23280a7.r2.dev/mkt/41560119-7751-46f0-9015-d24eaf4cc62e/reels/1777598658063-1784175080678.mp4","https://pub-554d78bf0f2346cfb850060ac23280a7.r2.dev/mkt/41560119-7751-46f0-9015-d24eaf4cc62e/reels/1777598658063-thumb-1784175082115.png"
"46","1773562222515","딸기","nature-other","딸기 씨앗은 열매 밖에 콕콕 박혀 있어요! 🐾 #Shorts","딸기 씨앗은 열매 밖에 콕콕 박혀 있어요!

우리가 빨간 딸기에서 보는 수많은 작은 점들이 사실은 딸기의 진짜 열매이고, 그 안에 씨앗이 들어있대요. 딸기는 나무가 아니라 땅 위를 기어가듯 낮게 자라는 여린 식물이에요. '기는줄기'를 뻗어 땅에 닿으면 뿌리를 내리고 새 식구가 된답니다.

📖 방금 본 「딸기」, 그림책으로 바로 보기 👇
https://www.tangobook.co.kr/library/1773562222515/about
탱고북 — 7일 무료 체험 · 광고 없음  (tangobook.co.kr)

탱고북은 AI로 양산하지 않고 큐레이션한 명작·자연관찰 동화 플랫폼이에요.
같은 동화를 그림체 여러 종으로, 한국어·영어로 만나고, 어휘 게임으로 익혀요.

#딸기 #자연관찰 #동물 #과학동화 #호기심 #탱고북 #유아교육 #그림책 #육아 #Shorts","#딸기 #자연관찰 #동물 #과학동화 #호기심 #탱고북 #유아교육 #그림책 #육아 #Shorts","https://www.tangobook.co.kr/library/1773562222515/about","https://pub-554d78bf0f2346cfb850060ac23280a7.r2.dev/mkt/41560119-7751-46f0-9015-d24eaf4cc62e/reels/1773562222515-1784170860492.mp4","https://pub-554d78bf0f2346cfb850060ac23280a7.r2.dev/mkt/41560119-7751-46f0-9015-d24eaf4cc62e/reels/1773562222515-thumb-1784170861897.png"
"47","1773625335362","맛있는 음식의 몸속 여행","nature-other","맛있는 음식의 몸속 여행, 냠냠 씹어 삼킨 음식은 몸속에서 어디로 갈까요? 🐾 #Shorts","냠냠 씹어 삼킨 음식은 몸속에서 어디로 갈까요?

입에서 씹은 음식은 식도를 타고 위로 내려가 죽처럼 걸쭉해지고, 꼬불꼬불한 소장에서 영양분이 쏙쏙 흡수돼요. 남은 찌꺼기는 대장에서 물기가 빠지며 똥이 되어 우리 몸을 깨끗하게 청소한대요.

📖 방금 본 「맛있는 음식의 몸속 여행」, 그림책으로 바로 보기 👇
https://www.tangobook.co.kr/library/1773625335362/about
탱고북 — 7일 무료 체험 · 광고 없음  (tangobook.co.kr)

탱고북은 AI로 양산하지 않고 큐레이션한 명작·자연관찰 동화 플랫폼이에요.
같은 동화를 그림체 여러 종으로, 한국어·영어로 만나고, 어휘 게임으로 익혀요.

#맛있는음식의몸속여행 #자연관찰 #동물 #과학동화 #호기심 #탱고북 #유아교육 #그림책 #육아 #Shorts","#맛있는음식의몸속여행 #자연관찰 #동물 #과학동화 #호기심 #탱고북 #유아교육 #그림책 #육아 #Shorts","https://www.tangobook.co.kr/library/1773625335362/about","https://pub-554d78bf0f2346cfb850060ac23280a7.r2.dev/mkt/41560119-7751-46f0-9015-d24eaf4cc62e/reels/1773625335362-1784172332765.mp4","https://pub-554d78bf0f2346cfb850060ac23280a7.r2.dev/mkt/41560119-7751-46f0-9015-d24eaf4cc62e/reels/1773625335362-thumb-1784172333944.png"
"48","1777606613092","무당벌레","nature-other","빨간 무당벌레가 처음엔 노란색이었대요! 🐾 #Shorts","빨간 무당벌레가 처음엔 노란색이었대요!

번데기에서 갓 나온 무당벌레는 처음엔 노란색인데, 시간이 지나면서 빨개지고 까만 점이 생긴대요. 나쁜 벌레를 하루에 아주 많이 잡아먹는 고마운 친구예요. 위험하면 다리를 오므리고 바닥으로 뚝 떨어져 죽은 척을 한답니다.

📖 방금 본 「무당벌레」, 그림책으로 바로 보기 👇
https://www.tangobook.co.kr/library/1777606613092/about
탱고북 — 7일 무료 체험 · 광고 없음  (tangobook.co.kr)

탱고북은 AI로 양산하지 않고 큐레이션한 명작·자연관찰 동화 플랫폼이에요.
같은 동화를 그림체 여러 종으로, 한국어·영어로 만나고, 어휘 게임으로 익혀요.

#무당벌레 #자연관찰 #동물 #과학동화 #호기심 #탱고북 #유아교육 #그림책 #육아 #Shorts","#무당벌레 #자연관찰 #동물 #과학동화 #호기심 #탱고북 #유아교육 #그림책 #육아 #Shorts","https://www.tangobook.co.kr/library/1777606613092/about","https://pub-554d78bf0f2346cfb850060ac23280a7.r2.dev/mkt/41560119-7751-46f0-9015-d24eaf4cc62e/reels/1777606613092-1784167168129.mp4","https://pub-554d78bf0f2346cfb850060ac23280a7.r2.dev/mkt/41560119-7751-46f0-9015-d24eaf4cc62e/reels/1777606613092-thumb-1784167169312.png"
"49","1777613050117","문어","nature-other","문어, 바위처럼 숨었다 짠! 나타나는 바다 마법사는? 🐾 #Shorts","바위처럼 숨었다 짠! 나타나는 바다 마법사는?

문어는 뼈가 없어서 아주 좁은 틈도 쏙 빠져나가요. 여덟 개 다리마다 빨판이 달려 맛까지 느낀대요. 위험하면 까만 먹물을 뿜고 도망치고, 놀랍게도 심장이 세 개나 있답니다.

📖 방금 본 「문어」, 그림책으로 바로 보기 👇
https://www.tangobook.co.kr/library/1777613050117/about
탱고북 — 7일 무료 체험 · 광고 없음  (tangobook.co.kr)

탱고북은 AI로 양산하지 않고 큐레이션한 명작·자연관찰 동화 플랫폼이에요.
같은 동화를 그림체 여러 종으로, 한국어·영어로 만나고, 어휘 게임으로 익혀요.

#문어 #자연관찰 #동물 #과학동화 #호기심 #탱고북 #유아교육 #그림책 #육아 #Shorts","#문어 #자연관찰 #동물 #과학동화 #호기심 #탱고북 #유아교육 #그림책 #육아 #Shorts","https://www.tangobook.co.kr/library/1777613050117/about","https://pub-554d78bf0f2346cfb850060ac23280a7.r2.dev/mkt/41560119-7751-46f0-9015-d24eaf4cc62e/reels/1777613050117-1784169982676.mp4","https://pub-554d78bf0f2346cfb850060ac23280a7.r2.dev/mkt/41560119-7751-46f0-9015-d24eaf4cc62e/reels/1777613050117-thumb-1784169984155.png"
"50","1777431036899","물개","nature-other","물개, 차가운 바다에서도 하나도 안 추운 수영 선수는? 🐾 #Shorts","차가운 바다에서도 하나도 안 추운 수영 선수는?

물개는 지느러미 발을 저으며 헤엄쳐요. 통통하고 따뜻한 몸 덕분에 차가운 바다에서도 안 춥대요. 긴 수염으로 물속을 느껴 물고기가 어디 있는지 알아내고, 엄마 목소리를 알아듣고 쪼르르 달려간답니다.

📖 방금 본 「물개」, 그림책으로 바로 보기 👇
https://www.tangobook.co.kr/library/1777431036899/about
탱고북 — 7일 무료 체험 · 광고 없음  (tangobook.co.kr)

탱고북은 AI로 양산하지 않고 큐레이션한 명작·자연관찰 동화 플랫폼이에요.
같은 동화를 그림체 여러 종으로, 한국어·영어로 만나고, 어휘 게임으로 익혀요.

#물개 #자연관찰 #동물 #과학동화 #호기심 #탱고북 #유아교육 #그림책 #육아 #Shorts","#물개 #자연관찰 #동물 #과학동화 #호기심 #탱고북 #유아교육 #그림책 #육아 #Shorts","https://www.tangobook.co.kr/library/1777431036899/about","https://pub-554d78bf0f2346cfb850060ac23280a7.r2.dev/mkt/41560119-7751-46f0-9015-d24eaf4cc62e/reels/1777431036899-1784170093566.mp4","https://pub-554d78bf0f2346cfb850060ac23280a7.r2.dev/mkt/41560119-7751-46f0-9015-d24eaf4cc62e/reels/1777431036899-thumb-1784170094959.png"
"51","1773365183265","민들레","nature-other","민들레 씨앗은 낙하산을 타고 날아가요! 🐾 #Shorts","민들레 씨앗은 낙하산을 타고 날아가요!

민들레 꽃 한 송이는 사실 아주 작은 꽃 수백 개가 모인 거래요. 꽃이 지면 하얀 솜털 뭉치가 나타나고, 솜털 끝마다 작은 씨앗이 하나씩 달려 있어요. 바람이 불면 수천 개의 낙하산이 하늘로 둥실둥실 떠올라 멀리 여행을 떠난답니다.

📖 방금 본 「민들레」, 그림책으로 바로 보기 👇
https://www.tangobook.co.kr/library/1773365183265/about
탱고북 — 7일 무료 체험 · 광고 없음  (tangobook.co.kr)

탱고북은 AI로 양산하지 않고 큐레이션한 명작·자연관찰 동화 플랫폼이에요.
같은 동화를 그림체 여러 종으로, 한국어·영어로 만나고, 어휘 게임으로 익혀요.

#민들레 #자연관찰 #동물 #과학동화 #호기심 #탱고북 #유아교육 #그림책 #육아 #Shorts","#민들레 #자연관찰 #동물 #과학동화 #호기심 #탱고북 #유아교육 #그림책 #육아 #Shorts","https://www.tangobook.co.kr/library/1773365183265/about","https://pub-554d78bf0f2346cfb850060ac23280a7.r2.dev/mkt/41560119-7751-46f0-9015-d24eaf4cc62e/reels/1773365183265-1784170949382.mp4","https://pub-554d78bf0f2346cfb850060ac23280a7.r2.dev/mkt/41560119-7751-46f0-9015-d24eaf4cc62e/reels/1773365183265-thumb-1784170950632.png"
"52","1777614294799","바다거북","nature-other","바다거북, 태어난 바닷가로 먼 길을 돌아오는 여행자는? 🐾 #Shorts","태어난 바닷가로 먼 길을 돌아오는 여행자는?

바다거북은 딱딱한 등껍질을 가졌지만, 땅거북과 달리 껍질 속으로 숨지는 못해요. 넓적한 발로 바닷속을 훨훨 헤엄치죠. 알을 낳을 때는 아주 멀리 헤엄쳐 자기가 태어난 바닷가로 돌아온답니다.

📖 방금 본 「바다거북」, 그림책으로 바로 보기 👇
https://www.tangobook.co.kr/library/1777614294799/about
탱고북 — 7일 무료 체험 · 광고 없음  (tangobook.co.kr)

탱고북은 AI로 양산하지 않고 큐레이션한 명작·자연관찰 동화 플랫폼이에요.
같은 동화를 그림체 여러 종으로, 한국어·영어로 만나고, 어휘 게임으로 익혀요.

#바다거북 #자연관찰 #동물 #과학동화 #호기심 #탱고북 #유아교육 #그림책 #육아 #Shorts","#바다거북 #자연관찰 #동물 #과학동화 #호기심 #탱고북 #유아교육 #그림책 #육아 #Shorts","https://www.tangobook.co.kr/library/1777614294799/about","https://pub-554d78bf0f2346cfb850060ac23280a7.r2.dev/mkt/41560119-7751-46f0-9015-d24eaf4cc62e/reels/1777614294799-1784170195994.mp4","https://pub-554d78bf0f2346cfb850060ac23280a7.r2.dev/mkt/41560119-7751-46f0-9015-d24eaf4cc62e/reels/1777614294799-thumb-1784170197406.png"
"53","1773554974102","밤나무","nature-other","밤나무, 밤송이 가시는 아기 밤을 지키는 갑옷이에요! 🐾 #Shorts","밤송이 가시는 아기 밤을 지키는 갑옷이에요!

가을이 오면 밤나무는 뾰족한 가시가 돋친 밤송이를 맺는데, 이 무서운 가시는 아기 밤을 안전하게 지켜주는 갑옷이래요. 밤송이가 갈색으로 익으면 입을 쩍 벌리고, 그 속에 윤기가 흐르는 갈색 밤들이 나란히 들어있답니다.

📖 방금 본 「밤나무」, 그림책으로 바로 보기 👇
https://www.tangobook.co.kr/library/1773554974102/about
탱고북 — 7일 무료 체험 · 광고 없음  (tangobook.co.kr)

탱고북은 AI로 양산하지 않고 큐레이션한 명작·자연관찰 동화 플랫폼이에요.
같은 동화를 그림체 여러 종으로, 한국어·영어로 만나고, 어휘 게임으로 익혀요.

#밤나무 #자연관찰 #동물 #과학동화 #호기심 #탱고북 #유아교육 #그림책 #육아 #Shorts","#밤나무 #자연관찰 #동물 #과학동화 #호기심 #탱고북 #유아교육 #그림책 #육아 #Shorts","https://www.tangobook.co.kr/library/1773554974102/about","https://pub-554d78bf0f2346cfb850060ac23280a7.r2.dev/mkt/41560119-7751-46f0-9015-d24eaf4cc62e/reels/1773554974102-1784171037515.mp4","https://pub-554d78bf0f2346cfb850060ac23280a7.r2.dev/mkt/41560119-7751-46f0-9015-d24eaf4cc62e/reels/1773554974102-thumb-1784171039319.png"
"54","1777601619896","백로","nature-other","물가에 서 있는 하얀 신사, 백로를 아시나요? 🐾 #Shorts","물가에 서 있는 하얀 신사, 백로를 아시나요?

백로는 온몸이 눈처럼 하얗고 다리가 아주 길어 물속 깊이 들어가도 젖지 않아요. 사냥할 땐 꼼짝 않고 기다리다 물고기가 지나가는 순간 날카로운 부리를 쭉 뻗어 한입에 삼킨대요.

📖 방금 본 「백로」, 그림책으로 바로 보기 👇
https://www.tangobook.co.kr/library/1777601619896/about
탱고북 — 7일 무료 체험 · 광고 없음  (tangobook.co.kr)

탱고북은 AI로 양산하지 않고 큐레이션한 명작·자연관찰 동화 플랫폼이에요.
같은 동화를 그림체 여러 종으로, 한국어·영어로 만나고, 어휘 게임으로 익혀요.

#백로 #자연관찰 #동물 #과학동화 #호기심 #탱고북 #유아교육 #그림책 #육아 #Shorts","#백로 #자연관찰 #동물 #과학동화 #호기심 #탱고북 #유아교육 #그림책 #육아 #Shorts","https://www.tangobook.co.kr/library/1777601619896/about","https://pub-554d78bf0f2346cfb850060ac23280a7.r2.dev/mkt/41560119-7751-46f0-9015-d24eaf4cc62e/reels/1777601619896-1784175160873.mp4","https://pub-554d78bf0f2346cfb850060ac23280a7.r2.dev/mkt/41560119-7751-46f0-9015-d24eaf4cc62e/reels/1777601619896-thumb-1784175162152.png"
"55","1773363971764","뱀","nature-other","다리가 없는데 누구보다 빠른 뱀, 어떻게 움직일까요? 🐾 #Shorts","다리가 없는데 누구보다 빠른 뱀, 어떻게 움직일까요?

뱀은 단단하고 매끄러운 비늘로 덮여 배를 땅에 대고 구불구불 움직인대요. 갈라진 혀를 낼름 내밀어 냄새로 먹이를 찾고, 입을 아주 크게 벌려 자기 머리보다 큰 먹이도 꿀꺽 삼킨답니다. 몸이 커지면 허물을 벗어 반짝이는 새 비늘이 나타나요!

📖 방금 본 「뱀」, 그림책으로 바로 보기 👇
https://www.tangobook.co.kr/library/1773363971764/about
탱고북 — 7일 무료 체험 · 광고 없음  (tangobook.co.kr)

탱고북은 AI로 양산하지 않고 큐레이션한 명작·자연관찰 동화 플랫폼이에요.
같은 동화를 그림체 여러 종으로, 한국어·영어로 만나고, 어휘 게임으로 익혀요.

#뱀 #자연관찰 #동물 #과학동화 #호기심 #탱고북 #유아교육 #그림책 #육아 #Shorts","#뱀 #자연관찰 #동물 #과학동화 #호기심 #탱고북 #유아교육 #그림책 #육아 #Shorts","https://www.tangobook.co.kr/library/1773363971764/about","https://pub-554d78bf0f2346cfb850060ac23280a7.r2.dev/mkt/41560119-7751-46f0-9015-d24eaf4cc62e/reels/1773363971764-1784174001949.mp4","https://pub-554d78bf0f2346cfb850060ac23280a7.r2.dev/mkt/41560119-7751-46f0-9015-d24eaf4cc62e/reels/1773363971764-thumb-1784174003315.png"
"56","1773576314846","버섯","nature-other","버섯은 꽃도 씨앗도 없이 자라요! 🐾 #Shorts","버섯은 꽃도 씨앗도 없이 자라요!

버섯은 꽃이 피지 않고 씨앗도 없이, 눈에 보이지 않는 아주 작은 '포자'를 퍼뜨려 번식한대요. 진짜 몸은 땅속에 실처럼 뻗은 '균사'랍니다. 죽은 나무와 낙엽을 분해해 다시 흙으로 돌려보내는 숲속의 청소부예요.

📖 방금 본 「버섯」, 그림책으로 바로 보기 👇
https://www.tangobook.co.kr/library/1773576314846/about
탱고북 — 7일 무료 체험 · 광고 없음  (tangobook.co.kr)

탱고북은 AI로 양산하지 않고 큐레이션한 명작·자연관찰 동화 플랫폼이에요.
같은 동화를 그림체 여러 종으로, 한국어·영어로 만나고, 어휘 게임으로 익혀요.

#버섯 #자연관찰 #동물 #과학동화 #호기심 #탱고북 #유아교육 #그림책 #육아 #Shorts","#버섯 #자연관찰 #동물 #과학동화 #호기심 #탱고북 #유아교육 #그림책 #육아 #Shorts","https://www.tangobook.co.kr/library/1773576314846/about","https://pub-554d78bf0f2346cfb850060ac23280a7.r2.dev/mkt/41560119-7751-46f0-9015-d24eaf4cc62e/reels/1773576314846-1784171127297.mp4","https://pub-554d78bf0f2346cfb850060ac23280a7.r2.dev/mkt/41560119-7751-46f0-9015-d24eaf4cc62e/reels/1773576314846-thumb-1784171128803.png"
